#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [1. 1.]
#! SET kt 1.0
188000 5179 940792 5159 939208
188100 5183 941236 5161 939764
188200 5186 941651 5164 940349
188300 5191 942109 5166 940891
188400 5196 942615 5171 941385
188500 5197 943024 5175 941976
188600 5198 943439 5177 942561
188700 5199 943871 5179 943129
188800 5201 944260 5180 943740
188900 5204 944655 5185 944345
189000 5206 945006 5187 944994
189100 5207 945453 5189 945547
189200 5210 945926 5190 946074
189300 5214 946431 5191 946569
189400 5218 946987 5194 947013
189500 5218 947488 5195 947512
189600 5223 947983 5196 948017
189700 5226 948541 5201 948459
189800 5228 949068 5204 948932
189900 5228 949606 5204 949394
190000 5229 950145 5208 949855
190100 5232 950490 5210 950510
190200 5233 950995 5212 951005
190300 5238 951580 5214 951420
190400 5242 952250 5215 951750
190500 5242 952783 5217 952217
190600 5242 953141 5217 952859
190700 5244 953714 5219 953286
190800 5245 954186 5220 953814
190900 5248 954763 5223 954237
191000 5250 955339 5226 954661
191100 5256 955853 5229 955147
191200 5256 956386 5230 955614
191300 5256 956892 5231 956108
191400 5258 957397 5233 956603
191500 5259 957756 5233 957244
191600 5261 958277 5237 957723
191700 5262 958817 5239 958183
191800 5264 959286 5242 958714
191900 5269 959863 5246 959137
192000 5269 960457 5248 959543
192100 5272 960967 5250 960033
192200 5274 961419 5252 960581
192300 5277 961961 5257 961039
192400 5278 962440 5259 961560
192500 5281 963096 5260 961904
192600 5286 963786 5264 962214
192700 5287 964376 5264 962624
192800 5288 964707 5264 963293
192900 5291 965199 5268 963801
193000 5292 965673 5269 964327
193100 5293 966168 5269 964832
193200 5296 966643 5276 965357
193300 5297 967104 5277 965896
193400 5298 967561 5279 966439
193500 5301 968112 5281 966888
193600 5305 968681 5283 967319
193700 5308 969198 5291 967802
193800 5310 969659 5294 968341
193900 5310 970152 5296 968848
194000 5312 970704 5297 969296
194100 5317 971262 5297 969738
194200 5318 971755 5301 970245
194300 5323 972154 5307 970846
194400 5326 972513 5309 971487
194500 5332 973188 5311 971812
194600 5334 973750 5318 972250
194700 5339 974123 5320 972877
194800 5340 974552 5323 973448
194900 5340 975021 5327 973979
195000 5344 975466 5330 974534
195100 5345 976006 5330 974994
195200 5348 976607 5336 975393
195300 5351 977110 5336 975890
195400 5353 977543 5339 976457
195500 5355 977888 5340 977112
195600 5357 978322 5342 977678
195700 5359 978788 5343 978212
195800 5362 979251 5345 978749
195900 5364 979674 5348 979326
196000 5365 980154 5349 979846
196100 5366 980635 5352 980365
196200 5367 981124 5352 980876
196300 5367 981658 5357 981342
196400 5370 982122 5359 981878
196500 5373 982563 5366 982437
196600 5373 982991 5370 983009
196700 5374 983367 5374 983633
196800 5375 983874 5376 984126
196900 5380 984531 5378 984469
197000 5383 985160 5382 984840
197100 5386 985646 5383 985354
197200 5388 986107 5385 985893
197300 5389 986718 5388 986282
197400 5390 987124 5389 986876
197500 5390 987559 5389 987441
197600 5394 987981 5390 988019
197700 5397 988482 5393 988518
197800 5401 989080 5394 988920
197900 5401 989504 5395 989496
198000 5404 989915 5398 990085
198100 5406 990302 5402 990698
198200 5410 990831 5403 991169
198300 5411 991429 5406 991571
198400 5414 991989 5409 992011
198500 5415 992487 5414 992513
198600 5422 993013 5417 992987
198700 5425 993451 5421 993549
198800 5429 993899 5425 994101
198900 5433 994375 5429 994625
199000 5440 994823 5434 995177
199100 5441 995271 5439 995729
199200 5446 995720 5443 996280
199300 5452 996224 5446 996776
199400 5455 996687 5451 997313
199500 5459 997177 5458 997823
199600 5462 997706 5469 998294
199700 5465 998124 5471 998876
199800 5471 998637 5474 999363
199900 5473 999137 5477 999863
200000 5479 999647 5478 1000353
