#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [1. 1.]
#! SET kt 1.0
188200 4598 932140 4533 949860
188300 4598 932602 4535 950398
188400 4600 933108 4536 950892
188500 4600 933436 4539 951564
188600 4600 933827 4539 952173
188700 4603 934402 4543 952598
188800 4605 934786 4546 953214
188900 4606 935308 4550 953692
189000 4611 935732 4554 954268
189100 4614 936228 4554 954772
189200 4616 936596 4554 955404
189300 4617 937138 4555 955862
189400 4620 937691 4556 956309
189500 4621 938219 4558 956781
189600 4623 938546 4559 957454
189700 4625 939034 4560 957966
189800 4625 939399 4561 958601
189900 4626 939964 4565 959036
190000 4627 940455 4566 959545
190100 4629 940864 4567 960136
190200 4630 941362 4567 960638
190300 4632 941866 4569 961134
190400 4635 942312 4575 961688
190500 4635 942719 4578 962281
190600 4637 943114 4579 962886
190700 4638 943687 4579 963313
190800 4640 944209 4579 963791
190900 4641 944729 4581 964271
191000 4645 945274 4587 964726
191100 4647 945814 4588 965186
191200 4649 946401 4589 965599
191300 4649 946943 4591 966057
191400 4651 947313 4591 966687
191500 4654 947813 4597 967187
191600 4662 948344 4598 967656
191700 4666 948982 4601 968018
191800 4669 949629 4604 968371
191900 4673 950241 4610 968759
192000 4675 950909 4619 969091
192100 4676 951467 4621 969533
192200 4680 951972 4622 970028
192300 4681 952506 4623 970494
192400 4683 953075 4626 970925
192500 4684 953622 4631 971378
192600 4685 954161 4633 971839
192700 4688 954679 4636 972321
192800 4690 955219 4639 972781
192900 4695 955698 4641 973302
193000 4700 956118 4643 973882
193100 4702 956567 4646 974433
193200 4703 956941 4649 975059
193300 4703 957466 4652 975534
193400 4705 958032 4653 975968
193500 4708 958559 4653 976441
193600 4710 959020 4658 976980
193700 4712 959549 4659 977451
193800 4717 960104 4660 977896
193900 4720 960647 4660 978353
194000 4720 961129 4661 978871
194100 4720 961617 4662 979383
194200 4720 962080 4662 979920
194300 4723 962417 4666 980583
194400 4725 962927 4667 981073
194500 4730 963413 4672 981587
194600 4731 963930 4673 982070
194700 4732 964420 4673 982580
194800 4734 964957 4674 983043
194900 4737 965272 4677 983728
195000 4738 965735 4678 984265
195100 4743 966067 4680 984933
195200 4745 966632 4684 985368
195300 4747 967123 4685 985877
195400 4749 967615 4688 986385
195500 4755 968211 4693 986789
195600 4755 968831 4697 987169
195700 4755 969373 4700 987627
195800 4758 969999 4701 988001
195900 4760 970534 4703 988466
196000 4762 971068 4704 988932
196100 4765 971670 4705 989330
196200 4767 972274 4707 989726
196300 4767 972742 4710 990258
196400 4769 973335 4713 990665
196500 4770 973910 4715 991090
196600 4773 974428 4717 991572
196700 4775 974925 4718 992075
196800 4780 975325 4718 992675
196900 4783 975897 4719 993103
197000 4787 976441 4722 993559
197100 4790 976998 4725 994002
197200 4793 977543 4729 994457
197300 4795 978090 4730 994910
197400 4800 978497 4735 995503
197500 4800 979013 4737 995987
197600 4802 979625 4739 996375
197700 4805 980119 4739 996881
197800 4806 980652 4741 997348
197900 4806 981190 4744 997810
198000 4807 981742 4744 998258
198100 4808 982237 4746 998763
198200 4814 982708 4748 999292
198300 4816 983278 4749 999722
198400 4821 983720 4751 1000280
198500 4823 984279 4752 1000721
198600 4825 984744 4752 1001256
198700 4825 985352 4756 1001648
198800 4826 985774 4758 1002226
198900 4829 986314 4758 1002686
199000 4831 986853 4760 1003147
199100 4833 987425 4761 1003575
199200 4835 987823 4766 1004177
199300 4836 988297 4766 1004703
199400 4836 988874 4767 1005126
199500 4838 989480 4771 1005520
199600 4843 990125 4773 1005875
199700 4845 990567 4779 1006433
199800 4848 991070 4782 1006930
199900 4850 991603 4784 1007397
200000 4854 992108 4787 1007892
